Number,Inserted,Space,Time
104,5.34774e+09,174120009728,26.2606
103,5.29531e+09,174172491776,26.1893
102,5.24288e+09,174224973824,25.729
101,5.19045e+09,174277455872,26.1397
100,5.13802e+09,174329937920,24.8368
99,5.08559e+09,174382419968,25.389
98,5.03316e+09,174434902016,24.7796
97,4.98074e+09,174487379968,25.0661
96,4.92831e+09,174539862016,24.9291
95,4.87588e+09,174592344064,24.7005
94,4.82345e+09,174644826112,24.7886
93,4.77102e+09,174697308160,24.4948
92,4.71859e+09,174749790208,23.5737
91,4.66616e+09,174802272256,23.3627
90,4.61373e+09,174854754304,23.0238
89,4.56131e+09,174907236352,23.4977
88,4.50888e+09,174959718400,22.6361
87,4.45645e+09,175012200448,22.0357
86,4.40402e+09,175064682496,21.8343
85,4.35159e+09,175117160448,21.8537
84,4.29916e+09,175169642496,22.5429
83,4.24673e+09,175222124544,22.3948
82,4.1943e+09,175274606592,21.3656
81,4.14188e+09,175327088640,21.0065
80,4.08945e+09,175379570688,21.2219
79,4.03702e+09,175432052736,19.7323
78,3.98459e+09,175484534784,20.7151
77,3.93216e+09,175537016832,20.0704
76,3.87973e+09,175589498880,20.4732
75,3.8273e+09,175641980928,19.5719
74,3.77487e+09,175694462976,19.0367
73,3.72244e+09,175746945024,19.4481
72,3.67002e+09,175799427072,18.8426
71,3.61759e+09,175851905024,18.853
70,3.56516e+09,175904387072,17.8735
69,3.51273e+09,175956869120,17.5699
68,3.4603e+09,176009351168,17.3201
67,3.40787e+09,176061833216,17.4582
66,3.35544e+09,176114315264,16.7149
65,3.30301e+09,176166797312,17.13
64,3.25059e+09,176219279360,16.9038
63,3.19816e+09,176271761408,16.5019
62,3.14573e+09,176324243456,16.2827
61,3.0933e+09,176376725504,16.2505
60,3.04087e+09,176429207552,15.2554
59,2.98844e+09,176481689600,15.545
58,2.93601e+09,176534171648,14.8484
57,2.88358e+09,176586653696,15.05
56,2.83116e+09,176639135744,14.3032
55,2.77873e+09,176691617792,13.8681
54,2.7263e+09,176744099840,13.9765
53,2.67387e+09,176796581888,13.1816
52,2.62144e+09,176849063936,13.2697
51,2.56901e+09,176901545984,13.6461
50,2.51658e+09,176954028032,13.2735
49,2.46415e+09,177006510080,12.5097
48,2.41172e+09,177058992128,12.1074
47,2.3593e+09,177111474176,12.1535
46,2.30687e+09,177163956224,12.2018
45,2.25444e+09,177216438272,11.3427
44,2.20201e+09,177268920320,11.5479
43,2.14958e+09,177321402368,11.1466
42,2.09715e+09,177373884416,10.7023
41,2.04472e+09,177426366464,10.4602
40,1.99229e+09,177478848512,10.0695
39,1.93987e+09,177531330560,9.89146
38,1.88744e+09,177583812608,9.85518
37,1.83501e+09,177636294656,9.26056
36,1.78258e+09,177688776704,9.05617
35,1.73015e+09,177741258752,8.94403
34,1.67772e+09,177793740800,8.92118
33,1.62529e+09,177846222848,8.46046
32,1.57286e+09,177898704896,8.11396
31,1.52044e+09,177951186944,7.85551
30,1.46801e+09,178003668992,7.85297
29,1.41558e+09,178056151040,7.11385
28,1.36315e+09,178108633088,6.95734
27,1.31072e+09,178161115136,6.84776
26,1.25829e+09,178213597184,6.71206
25,1.20586e+09,178266079232,6.1738
24,1.15343e+09,178318561280,6.02197
23,1.101e+09,178371043328,5.47598
22,1.04858e+09,178423525376,5.46012
21,9.96147e+08,178476003328,5.19575
20,9.43718e+08,178528485376,5.04936
19,8.9129e+08,178580967424,4.88626
18,8.38861e+08,178633449472,4.29251
17,7.86432e+08,178685931520,4.14476
16,7.34003e+08,178738413568,4.07458
15,6.81574e+08,178790891520,3.79524
14,6.29146e+08,178843373568,3.35364
13,5.76717e+08,178895855616,3.34811
12,5.24288e+08,178948337664,2.82917
11,4.71859e+08,179000819712,2.75443
10,4.1943e+08,179053301760,2.20796
9,3.67002e+08,179105783808,2.12244
8,3.14573e+08,179158265856,1.97115
7,2.62144e+08,179210747904,1.55579
6,2.09715e+08,179263229952,1.28436
5,1.57286e+08,179315712000,1.12071
4,1.04858e+08,179368194048,0.750664
3,5.24288e+07,179420680192,0.4897
2,0,179473158144,0.147042
Total restructure time: 0.000566
